Mesh.id,mirNA
D006973,hsa-mir-637
D006973,hsa-mir-27a
D006973,hsa-mir-29a
D006973,hsa-mir-103a
D006973,hsa-mir-204
D006973,hsa-mir-208a
D006973,hsa-mir-20a
D006973,hsa-mir-222
D006973,hsa-mir-24
D006973,hsa-mir-26b
D006973,hsa-mir-30a
D006973,hsa-mir-425
D006973,hsa-mir-499
D006973,hsa-let-7b
D006973,hsa-mir-105
D006973,hsa-mir-1283
D006973,hsa-mir-16
D006973,hsa-mir-19b
D006973,hsa-mir-32
D006973,hsa-mir-424
D006973,hsa-mir-503
D006973,hsa-mir-608
D006973,hsa-mir-421
D006973,hsa-mir-543
D006973,hsa-mir-135b
D006973,hsa-mir-4532
D006973,hsa-mir-518a
D006973,hsa-mir-518e
D006973,hsa-mir-527
D006967,hsa-mir-155
D006967,hsa-mir-126
D006967,hsa-mir-17
D006967,hsa-mir-21
D006967,hsa-mir-210
D006967,hsa-mir-22
D006967,hsa-mir-27b
D006967,hsa-mir-31
D006967,hsa-mir-181a
D006967,hsa-mir-218
D006967,hsa-mir-146a
D006952,hsa-mir-33a
D006952,hsa-mir-33b
D006943,hsa-mir-33b
D006943,hsa-mir-485
D006943,hsa-mir-126
D006943,hsa-mir-221
D006943,hsa-mir-24
D006929,hsa-mir-375
D006816,hsa-mir-10b
D006816,hsa-mir-34b
D006816,hsa-mir-137
D006816,hsa-mir-148a
D006816,hsa-mir-196a
D006816,hsa-mir-214
D006816,hsa-mir-125b
D006816,hsa-mir-146a
D006816,hsa-mir-150
D006816,hsa-mir-22
D006816,hsa-mir-34a
D006816,hsa-mir-128
D006816,hsa-mir-200a
D006816,hsa-mir-200c
D006816,hsa-mir-19a
D006816,hsa-mir-132
D006816,hsa-mir-9
D006816,hsa-mir-330
D006816,hsa-mir-29a
D006689,hsa-mir-128
D006689,hsa-mir-9
D006689,hsa-let-7a
D006689,hsa-mir-155
D006689,hsa-mir-16
D006689,hsa-mir-17
D006689,hsa-mir-18a
D006689,hsa-mir-19a
D006689,hsa-mir-19b
D006689,hsa-mir-20a
D006689,hsa-mir-21
D006689,hsa-mir-24
D006689,hsa-mir-122
D006689,hsa-mir-144
D006689,hsa-mir-212
D006689,hsa-mir-23b
D006689,hsa-mir-510
D006689,hsa-mir-520a
D006689,hsa-mir-196a
D006689,hsa-mir-106a
D006689,hsa-mir-106b
D006689,hsa-mir-205
D006689,hsa-mir-28
D006689,hsa-mir-1973
D006689,hsa-mir-494
D006689,hsa-mir-182
D006689,hsa-mir-183
D006689,hsa-mir-135a
D006689,hsa-mir-200a
D006689,hsa-mir-614
D006689,hsa-mir-140
D006689,hsa-mir-186
D006689,hsa-mir-30a
D006689,hsa-mir-30b
D006689,hsa-mir-374
D006627,hsa-mir-107
D006627,hsa-mir-142
D006627,hsa-mir-146b
D006627,hsa-mir-369
D006627,hsa-mir-429
D006627,hsa-mir-638
D006627,hsa-mir-885
D006627,hsa-mir-9
D006627,hsa-mir-146a
D006627,hsa-mir-218
D006627,hsa-let-7a
D006627,hsa-mir-141
D006627,hsa-mir-192
D006627,hsa-mir-200
D006627,hsa-mir-215
D006627,hsa-mir-24
D006627,hsa-mir-195
D006627,hsa-mir-206
D006548,hsa-mir-10a
D006548,hsa-mir-200
D006548,hsa-mir-200b
D018197,hsa-mir-21
D018197,hsa-mir-200
D018197,hsa-mir-205
D018197,hsa-mir-424
D018197,hsa-mir-184
D018197,hsa-mir-199a
D018197,hsa-mir-34a
D018197,hsa-mir-34b
D018197,hsa-mir-34c
D018197,hsa-mir-143
D018197,hsa-mir-32
D018197,hsa-mir-492
D018197,hsa-mir-569
D018197,hsa-let-7i
D018197,hsa-mir-145
D018197,hsa-mir-148a
D018197,hsa-mir-199b
D018197,hsa-mir-449b
D018197,hsa-mir-624
D018197,hsa-mir-885
D018197,hsa-mir-106b
D018197,hsa-mir-122
D018197,hsa-mir-140
D018197,hsa-mir-17
D018197,hsa-mir-18a
D018197,hsa-mir-191
D018197,hsa-mir-195
D018197,hsa-mir-210
D018197,hsa-mir-214
D018197,hsa-mir-221
D018197,hsa-mir-222
D018197,hsa-mir-223
D018197,hsa-mir-224
D018197,hsa-mir-9
D018197,hsa-mir-125a
D018197,hsa-mir-150
D006521,hsa-mir-122
D006521,hsa-mir-208b
D006521,hsa-mir-223
D006521,hsa-mir-499a
D019693,hsa-mir-122
D019693,hsa-mir-21
D006519,hsa-mir-34a
D006519,hsa-mir-483
D006519,hsa-mir-33a
D006519,hsa-mir-122
D006519,hsa-mir-1246
D006519,hsa-mir-130a
D006519,hsa-mir-192
D006519,hsa-mir-212
D006519,hsa-mir-30a
D006519,hsa-mir-30b
D006519,hsa-mir-7
D006519,hsa-mir-182
D016751,hsa-mir-122
D016751,hsa-mir-221
D016751,hsa-mir-222
D006526,hsa-mir-155
D006526,hsa-let-7d
D006526,hsa-mir-122
D006526,hsa-mir-126
D006526,hsa-mir-134
D006526,hsa-mir-136
D006526,hsa-mir-146a
D006526,hsa-mir-16
D006526,hsa-mir-181a
D006526,hsa-mir-200b
D006526,hsa-mir-20a
D006526,hsa-mir-21
D006526,hsa-mir-26b
D006526,hsa-mir-424
D006526,hsa-mir-629
D006526,hsa-mir-221
D006526,hsa-mir-34a
D006526,hsa-mir-196a
D006526,hsa-mir-196b
D006526,hsa-mir-200a
D006526,hsa-let-7b
D006526,hsa-let-7f
D006526,hsa-mir-1181
D006526,hsa-mir-130a
D006526,hsa-mir-142
D006526,hsa-mir-143
D006526,hsa-mir-145
D006526,hsa-mir-148a
D006526,hsa-mir-149
D006526,hsa-mir-17
D006526,hsa-mir-199a
D006526,hsa-mir-19a
D006526,hsa-mir-23a
D006526,hsa-mir-24
D006526,hsa-mir-27a
D006526,hsa-mir-27b
D006526,hsa-mir-29a
D006526,hsa-mir-29b
D006526,hsa-mir-29c
D006526,hsa-mir-449a
D006526,hsa-mir-503
D006526,hsa-mir-557
D006526,hsa-mir-638
D006526,hsa-mir-7
D006526,hsa-mir-107
D006526,hsa-mir-1273g
D006526,hsa-mir-15b
D006526,hsa-mir-182
D006526,hsa-mir-185
D006526,hsa-mir-194
D006526,hsa-mir-215
D006526,hsa-mir-224
D006526,hsa-mir-373
D006526,hsa-mir-491
D006526,hsa-mir-9
D006526,hsa-mir-125b
D006526,hsa-mir-1
D006526,hsa-mir-124
D006526,hsa-mir-28
D006526,hsa-mir-296
D006526,hsa-mir-30a
D006526,hsa-mir-30b
D006526,hsa-mir-30c
D006526,hsa-mir-30d
D006526,hsa-mir-342
D006526,hsa-mir-372
D006526,hsa-mir-376c
D006526,hsa-mir-431
D006526,hsa-mir-448
D006526,hsa-mir-33a
D006526,hsa-mir-192
D006526,hsa-mir-199b
D006526,hsa-mir-27
D006526,hsa-mir-181c
D006509,hsa-let-7c
D006509,hsa-mir-122
D006509,hsa-mir-125b
D006509,hsa-mir-1275
D006509,hsa-mir-150
D006509,hsa-mir-181b
D006509,hsa-mir-22
D006509,hsa-mir-223
D006509,hsa-mir-23b
D006509,hsa-mir-583
D006509,hsa-mir-663
D006509,hsa-mir-7
D006509,hsa-mir-9
D006509,hsa-mir-101
D006509,hsa-mir-205
D006509,hsa-let-7
D006509,hsa-mir-106b
D006509,hsa-mir-124
D006509,hsa-mir-146a
D006509,hsa-mir-149
D006509,hsa-mir-196a
D006509,hsa-mir-218
D006509,hsa-mir-25
D006509,hsa-mir-26a
D006509,hsa-mir-27a
D006509,hsa-mir-34b
D006509,hsa-mir-34c
D006509,hsa-mir-499
D006509,hsa-mir-449a
D006509,hsa-mir-30a
D006509,hsa-mir-106a
D006509,hsa-mir-1
D006509,hsa-mir-125a
D006509,hsa-mir-151
D006509,hsa-mir-185
D006509,hsa-mir-18a
D006509,hsa-mir-18b
D006509,hsa-mir-197
D006509,hsa-mir-21
D006509,hsa-mir-215
D006509,hsa-mir-24
D006509,hsa-mir-29
D006509,hsa-mir-29a
D006509,hsa-mir-29c
D006509,hsa-mir-31
D006509,hsa-mir-32
D006509,hsa-mir-338
D006509,hsa-mir-425
D006509,hsa-mir-5193
D006509,hsa-mir-520b
D006509,hsa-mir-1231
D006509,hsa-mir-130a
D006509,hsa-mir-141
D006509,hsa-mir-155
D006509,hsa-mir-15a
D006509,hsa-mir-16
D006509,hsa-mir-26b
D006509,hsa-mir-370
D006509,hsa-mir-372
D006509,hsa-mir-373
D006509,hsa-mir-4717
D006509,hsa-mir-501
D006509,hsa-mir-602
D006509,hsa-mir-132
D006509,hsa-mir-33a
D006509,hsa-mir-186
D006509,hsa-mir-221
D006509,hsa-mir-181a
D006509,hsa-mir-200a
D006509,hsa-mir-200b
D006509,hsa-mir-200c
D006453,hsa-mir-223
D006453,hsa-mir-30
D019337,hsa-mir-155
D019337,hsa-mir-148
D019337,hsa-mir-149
D019337,hsa-mir-152
D019337,hsa-mir-497
D019337,hsa-mir-520c
D019337,hsa-let-7
D019337,hsa-mir-146
D019337,hsa-mir-150
D019337,hsa-mir-15a
D019337,hsa-mir-16
D019337,hsa-mir-21
D019337,hsa-mir-221
D019337,hsa-mir-222
D019337,hsa-mir-29
D019337,hsa-mir-34
D019337,hsa-mir-372
D019337,hsa-mir-373
D019337,hsa-mir-7
D019337,hsa-mir-9
D019337,hsa-mir-17
D019337,hsa-mir-18a
D019337,hsa-mir-19a
D019337,hsa-mir-19b
D019337,hsa-mir-20a
D019337,hsa-mir-103
D019337,hsa-mir-124
D019337,hsa-mir-125b
D019337,hsa-mir-15
D019337,hsa-mir-181a
D019337,hsa-mir-223
D019337,hsa-mir-23b
D019337,hsa-mir-26a
D019337,hsa-mir-29b
D019337,hsa-mir-31
D019337,hsa-mir-378
D019337,hsa-mir-566
D019337,hsa-mir-1226
D019337,hsa-mir-193b
D006394,hsa-mir-126
D006394,hsa-mir-214
D006394,hsa-mir-32
D017359,hsa-mir-122
D017359,hsa-mir-133a
D017359,hsa-mir-7
D006349,hsa-mir-15a
D006349,hsa-mir-29a
D006331,hsa-mir-1
D006331,hsa-mir-126
D006331,hsa-mir-133a
D006331,hsa-mir-21
D006331,hsa-mir-214
D006331,hsa-mir-221
D006331,hsa-mir-222
D006331,hsa-mir-146a
D006331,hsa-mir-423
D006331,hsa-mir-195
D006331,hsa-mir-26a
D006331,hsa-mir-30b
D006331,hsa-mir-150
D006331,hsa-mir-125b
D006331,hsa-mir-199a
D006331,hsa-mir-23a
D006331,hsa-mir-24
D006330,hsa-mir-196a
D034381,hsa-mir-9
D006223,hsa-mir-19a
D006223,hsa-mir-21
D006222,hsa-let-7a
D020275,hsa-mir-4717
D020275,hsa-mir-642b
D006111,hsa-mir-154
D006111,hsa-mir-376b
D006111,hsa-mir-431
D006111,hsa-mir-22
D006111,hsa-mir-346
D006111,hsa-mir-101
D006111,hsa-mir-146a
D006111,hsa-mir-183
D006111,hsa-mir-197
D006111,hsa-mir-660
D006106,hsa-mir-132
D006106,hsa-mir-21
D006106,hsa-mir-23a
D006106,hsa-mir-27a
D006106,hsa-mir-32
D006106,hsa-mir-383
D006073,hsa-mir-519a
D006073,hsa-mir-519b
D006073,hsa-mir-519c
D006073,hsa-mir-519d
D006073,hsa-mir-519e
D006073,hsa-mir-520a
D006073,hsa-mir-520b
D006073,hsa-mir-520d
D006073,hsa-mir-520e
D006073,hsa-mir-520f
D006073,hsa-mir-520g
D006073,hsa-mir-520h
D006073,hsa-mir-146a
D006073,hsa-mir-140
D005923,hsa-mir-1225
D005923,hsa-mir-186
D005923,hsa-mir-1915
D005923,hsa-mir-193a
D005923,hsa-mir-30b
D005923,hsa-mir-30c
D005923,hsa-mir-342
D005923,hsa-mir-34b
D005923,hsa-mir-34c
D005923,hsa-mir-663
D005923,hsa-mir-196a
D005923,hsa-mir-30a
D005923,hsa-mir-490
D005923,hsa-mir-29a
D005922,hsa-mir-146a
D005922,hsa-mir-155
D005922,hsa-mir-21
D005922,hsa-mir-100
D005922,hsa-mir-29a
D005922,hsa-mir-877
D005921,hsa-mir-200a
D005921,hsa-mir-200b
D005921,hsa-mir-429
D005921,hsa-mir-21
D005921,hsa-mir-146a
D005921,hsa-mir-155
D005921,hsa-mir-1207
D005921,hsa-mir-135
D005921,hsa-mir-148b
D005921,hsa-mir-30
D005921,hsa-mir-148a
D005921,hsa-mir-183
D005921,hsa-mir-26a
D005910,hsa-mir-205
D005910,hsa-let-7g
D005910,hsa-mir-124
D005910,hsa-mir-182
D005910,hsa-mir-185
D005910,hsa-mir-199a
D005910,hsa-mir-21
D005910,hsa-mir-210
D005910,hsa-mir-29
D005910,hsa-mir-29b
D005910,hsa-mir-32
D005910,hsa-mir-340
D005910,hsa-mir-454
D005910,hsa-mir-576
D005910,hsa-mir-590
D005910,hsa-mir-626
D005910,hsa-mir-7
D005910,hsa-mir-9
D005910,hsa-mir-15b
D005910,hsa-mir-16
D005910,hsa-mir-15a
D005910,hsa-let-7
D005910,hsa-mir-101
D005910,hsa-mir-129
D005910,hsa-mir-20a
D005910,hsa-mir-211
D005910,hsa-mir-196a
D005910,hsa-mir-204
D005910,hsa-mir-423
D005910,hsa-mir-183
D005910,hsa-mir-19a
D005910,hsa-mir-215
D005910,hsa-mir-363
D005910,hsa-let-7b
D005910,hsa-let-7f
D005910,hsa-mir-133a
D005910,hsa-mir-134
D005910,hsa-mir-140
D005910,hsa-mir-150
D005910,hsa-mir-153
D005910,hsa-mir-34a
D005910,hsa-mir-370
D005910,hsa-mir-373
D005910,hsa-mir-451
D005910,hsa-mir-495
D005910,hsa-mir-508
D005910,hsa-mir-610
D005910,hsa-mir-107
D005910,hsa-mir-139
D005910,hsa-mir-181a
D005910,hsa-mir-26a
D005910,hsa-mir-384
D005910,hsa-mir-410
D005910,hsa-mir-675
D005910,hsa-mir-106a
D005910,hsa-mir-106b
D005910,hsa-mir-10b
D005910,hsa-mir-1227
D005910,hsa-mir-122
D005910,hsa-mir-124a
D005910,hsa-mir-125b
D005910,hsa-mir-127
D005910,hsa-mir-128
D005910,hsa-mir-130b
D005910,hsa-mir-132
D005910,hsa-mir-135a
D005910,hsa-mir-138
D005910,hsa-mir-142
D005910,hsa-mir-145
D005910,hsa-mir-146b
D005910,hsa-mir-155
D005910,hsa-mir-17
D005910,hsa-mir-181b
D005910,hsa-mir-184
D005910,hsa-mir-186
D005910,hsa-mir-18a
D005910,hsa-mir-192
D005910,hsa-mir-195
D005910,hsa-mir-196b
D005910,hsa-mir-200
D005910,hsa-mir-203
D005910,hsa-mir-214
D005910,hsa-mir-218
D005910,hsa-mir-219
D005910,hsa-mir-222
D005910,hsa-mir-23b
D005910,hsa-mir-29c
D005910,hsa-mir-300
D005910,hsa-mir-30a
D005910,hsa-mir-30e
D005910,hsa-mir-335
D005910,hsa-mir-338
D005910,hsa-mir-33a
D005910,hsa-mir-342
D005910,hsa-mir-376
D005910,hsa-mir-381
D005910,hsa-mir-429
D005910,hsa-mir-451a
D005910,hsa-mir-524
D005910,hsa-mir-603
D005910,hsa-mir-628
D005910,hsa-mir-637
D005910,hsa-mir-105
D005910,hsa-mir-10a
D005910,hsa-mir-1202
D005910,hsa-mir-1224
D005910,hsa-mir-133b
D005910,hsa-mir-136
D005910,hsa-mir-141
D005910,hsa-mir-143
D005910,hsa-mir-149
D005910,hsa-mir-152
D005910,hsa-mir-181d
D005910,hsa-mir-19
D005910,hsa-mir-193b
D005910,hsa-mir-194
D005910,hsa-mir-200a
D005910,hsa-mir-200b
D005910,hsa-mir-200c
D005910,hsa-mir-221
D005910,hsa-mir-223
D005910,hsa-mir-23a
D005910,hsa-mir-24
D005910,hsa-mir-25
D005910,hsa-mir-26b
D005910,hsa-mir-27a
D005910,hsa-mir-29a
D005910,hsa-mir-30
D005910,hsa-mir-302a
D005910,hsa-mir-302b
D005910,hsa-mir-302c
D005910,hsa-mir-31
D005910,hsa-mir-361
D005910,hsa-mir-365
D005910,hsa-mir-372
D005910,hsa-mir-383
D005910,hsa-mir-422a
D005910,hsa-mir-449a
D005910,hsa-mir-483
D005910,hsa-mir-491
D005910,hsa-mir-494
D005910,hsa-mir-504
D005910,hsa-mir-520c
D005910,hsa-mir-542
D005910,hsa-mir-584
D005910,hsa-mir-592
D005910,hsa-mir-622
D005910,hsa-mir-656
D005910,hsa-mir-661
D005910,hsa-mir-873
D005910,hsa-mir-125a
D005910,hsa-mir-126
D005910,hsa-mir-137
D005910,hsa-mir-148a
D005910,hsa-mir-193a
D005910,hsa-mir-30b
D005910,hsa-mir-30c
D005910,hsa-mir-425
D005910,hsa-mir-455
D005910,hsa-mir-506
D005910,hsa-mir-5096
D005910,hsa-mir-548
D005910,hsa-mir-154
D005910,hsa-mir-367
D005910,hsa-mir-375
D005910,hsa-mir-378
D005910,hsa-mir-497
D005910,hsa-mir-544a
D005910,hsa-mir-544b
D005910,hsa-mir-135
D005910,hsa-mir-296
D005910,hsa-mir-4489
D005910,hsa-mir-650
D005910,hsa-mir-18b
D005910,hsa-mir-19b
D005910,hsa-mir-20b
D005910,hsa-mir-224
D005910,hsa-mir-27b
D005910,hsa-mir-302d
D005910,hsa-mir-371a
D005910,hsa-mir-527
D005910,hsa-mir-128a
D005910,hsa-mir-34a
D005910,hsa-mir-130b
D005910,hsa-mir-140
D005910,hsa-mir-15a
D005910,hsa-mir-16
D005910,hsa-mir-184
D005910,hsa-mir-19a
D005910,hsa-mir-20a
D005910,hsa-mir-21
D005910,hsa-mir-210
D005910,hsa-mir-25
D005910,hsa-mir-28
D005910,hsa-mir-32
D005910,hsa-mir-9
D005910,hsa-mir-17
D005910,hsa-mir-10b
D005910,hsa-mir-26a
D005910,hsa-mir-221
D005910,hsa-mir-222
D005910,hsa-mir-146b
D005910,hsa-mir-15b
D005910,hsa-mir-296
D005910,hsa-mir-181a
D005910,hsa-mir-181b
D005910,hsa-mir-128
D005909,hsa-mir-210
D005909,hsa-mir-133a
D005909,hsa-mir-133b
D005909,hsa-mir-185
D005909,hsa-mir-101
D005909,hsa-mir-154
D005909,hsa-mir-32
D005909,hsa-mir-124a
D005909,hsa-mir-155
D005909,hsa-mir-128a
D005909,hsa-mir-21
D005909,hsa-mir-137
D005909,hsa-mir-221
D005909,hsa-mir-29b
D005909,hsa-mir-149
D005909,hsa-mir-153
D005909,hsa-mir-132
D005901,hsa-mir-144
D005901,hsa-mir-16
D005901,hsa-mir-184
D005901,hsa-mir-19a
D005901,hsa-mir-202
D005901,hsa-mir-205
D005901,hsa-mir-22
D005901,hsa-mir-24
D005901,hsa-mir-29a
D005901,hsa-mir-29c
D005901,hsa-mir-3074
D005901,hsa-mir-30a
D005901,hsa-mir-30d
D005901,hsa-mir-4448
D005901,hsa-mir-451a
D005901,hsa-mir-182
D005901,hsa-mir-5481
D005901,hsa-mir-9
D005901,hsa-mir-107
D005901,hsa-mir-143
D005901,hsa-mir-145
D005901,hsa-mir-149
D005901,hsa-mir-21
D005901,hsa-mir-450
D005901,hsa-mir-483
D005901,hsa-mir-27a
D005901,hsa-mir-29b
D005776,hsa-mir-155
D046152,hsa-mir-210
D046152,hsa-mir-218
D046152,hsa-mir-221
D046152,hsa-mir-222
D046152,hsa-mir-32
D046152,hsa-mir-137
D046152,hsa-mir-17
D046152,hsa-mir-18
D046152,hsa-mir-19a
D046152,hsa-mir-19b
D046152,hsa-mir-20a
D046152,hsa-mir-335
D046152,hsa-mir-34a
D046152,hsa-mir-9
D005757,hsa-mir-155
D005706,hsa-let-7a
D005706,hsa-mir-143
D005706,hsa-mir-187
D005706,hsa-mir-202
D005706,hsa-mir-21
D005706,hsa-mir-335
D005706,hsa-mir-138
D005706,hsa-mir-194
D005706,hsa-mir-26a
D005706,hsa-mir-130a
D005706,hsa-mir-145
D005706,hsa-mir-19a
D005706,hsa-mir-218
D005706,hsa-mir-135a
D005706,hsa-mir-146b
D005706,hsa-mir-182
D005706,hsa-mir-30a
D005706,hsa-mir-33a
D005706,hsa-mir-34
D005706,hsa-mir-663a
D005706,hsa-mir-20a
D005706,hsa-mir-27a
D005706,hsa-mir-570
D057174,hsa-mir-516a
D057174,hsa-mir-548b
D057174,hsa-mir-548c
D057174,hsa-mir-571
D057174,hsa-mir-9
D057180,hsa-mir-659
D005621,hsa-mir-128
D005621,hsa-mir-130b
D005621,hsa-mir-142
D005621,hsa-mir-151
D005621,hsa-mir-32
D005621,hsa-mir-330
D005621,hsa-mir-625
D005600,hsa-mir-424
D005600,hsa-mir-574
D005600,hsa-mir-134
D005600,hsa-mir-130b
D017573,hsa-mir-21
D005354,hsa-mir-373
D005354,hsa-mir-429
D005354,hsa-mir-520c
D005356,hsa-mir-143
D005356,hsa-mir-145
D005356,hsa-mir-21
D005356,hsa-mir-223
D005356,hsa-mir-338
D005356,hsa-mir-451a
D063647,hsa-mir-153
D063647,hsa-mir-21
D063647,hsa-mir-335
D063647,hsa-mir-9
D005234,hsa-mir-15b
D005234,hsa-mir-130a
D005234,hsa-mir-29a
D005234,hsa-mir-183
D005234,hsa-mir-216a
D005234,hsa-mir-216b
D005234,hsa-mir-302a
D005234,hsa-mir-1224
D005234,hsa-mir-182
D015673,hsa-mir-9
D005199,hsa-mir-302
D005199,hsa-mir-181c
D010505,hsa-let-7d
D010505,hsa-mir-107
D010505,hsa-mir-148b
D010505,hsa-mir-144
D010505,hsa-mir-21
D010505,hsa-mir-4454
D010505,hsa-mir-451a
D004941,hsa-mir-143
D004941,hsa-mir-145
D004941,hsa-mir-205
D004938,hsa-mir-218
D004938,hsa-mir-21
D004938,hsa-mir-200c
D004938,hsa-mir-34b
D004938,hsa-mir-34c
D004938,hsa-mir-423
D004938,hsa-mir-101
D004938,hsa-mir-503
D004938,hsa-mir-204
D004938,hsa-mir-9
D004938,hsa-let-7g
D004938,hsa-let-7i
D004938,hsa-mir-138
D004938,hsa-mir-144
D004938,hsa-mir-145
D004938,hsa-mir-193b
D004938,hsa-mir-196a
D004938,hsa-mir-200a
D004938,hsa-mir-203
D004938,hsa-mir-20b
D004938,hsa-mir-212
D004938,hsa-mir-27
D004938,hsa-mir-30c
D004938,hsa-mir-374a
D004938,hsa-mir-375
D004938,hsa-mir-451
D004938,hsa-mir-491
D004938,hsa-mir-506
D004938,hsa-mir-1207
D004938,hsa-mir-122
D004938,hsa-mir-124
D004938,hsa-mir-126
D004938,hsa-mir-133a
D004938,hsa-mir-140
D004938,hsa-mir-141
D004938,hsa-mir-143
D004938,hsa-mir-183
D004938,hsa-mir-193a
D004938,hsa-mir-195
D004938,hsa-mir-30b
D004938,hsa-mir-32
D004938,hsa-mir-340
D004938,hsa-mir-429
D004938,hsa-mir-499
D004938,hsa-mir-542
D004938,hsa-mir-106a
D004938,hsa-mir-217
D004938,hsa-mir-34a
D004938,hsa-mir-197
D004938,hsa-mir-625
D004938,hsa-mir-148a
D004938,hsa-mir-205
D004938,hsa-mir-221
D004938,hsa-mir-198
D004938,hsa-mir-146b
D004938,hsa-mir-31
D004938,hsa-mir-192
D004938,hsa-mir-194
D004938,hsa-mir-223
D004938,hsa-mir-373
D004938,hsa-mir-103
D004938,hsa-mir-107
D004827,hsa-let-7d
D004827,hsa-mir-106b
D004827,hsa-mir-130a
D004827,hsa-mir-146a
D004827,hsa-mir-15a
D004827,hsa-mir-181c
D004827,hsa-mir-194
D004827,hsa-mir-21
D004827,hsa-mir-23a
D004827,hsa-mir-30a
D004827,hsa-mir-378
D004827,hsa-mir-9
D004827,hsa-mir-155
D004827,hsa-mir-210
D004827,hsa-let-7b
D004827,hsa-mir-132
D004827,hsa-mir-184
D004827,hsa-mir-221
D004827,hsa-mir-222
D004827,hsa-mir-223
D004827,hsa-mir-301a
D004827,hsa-mir-30b
D004827,hsa-mir-342
D004827,hsa-mir-34a
D004827,hsa-mir-4446
D004827,hsa-mir-139
D004827,hsa-mir-134
D004827,hsa-mir-17
D004827,hsa-mir-32
D004827,hsa-mir-451a
D004806,hsa-mir-106b
D004806,hsa-let-7d
D004806,hsa-mir-203
D004806,hsa-mir-367
D004806,hsa-mir-596
D004806,hsa-mir-29
D004806,hsa-mir-10a
D004806,hsa-mir-383
D004806,hsa-mir-485
D004806,hsa-mir-10b
D004806,hsa-mir-135a
D004806,hsa-mir-15a
D004806,hsa-mir-17
D004806,hsa-mir-24
D004806,hsa-mir-29a
D057765,hsa-let-7c
D057765,hsa-mir-144
D057765,hsa-mir-193a
D057765,hsa-mir-193b
D057765,hsa-mir-203
D057765,hsa-mir-210
D057765,hsa-mir-211
D057765,hsa-mir-30a
D057765,hsa-mir-365a
D057765,hsa-mir-375
D057765,hsa-mir-106b
D057765,hsa-mir-132
D057765,hsa-mir-142
D057765,hsa-mir-146a
D057765,hsa-mir-146b
D057765,hsa-mir-21
D057765,hsa-mir-212
D057765,hsa-mir-222
D057765,hsa-mir-223
D057765,hsa-mir-29b
D057765,hsa-mir-339
D057765,hsa-mir-592
D057765,hsa-mir-7
D057765,hsa-mir-9
D057765,hsa-mir-675
D057765,hsa-mir-145
D020345,hsa-mir-4793
D020345,hsa-mir-1290
D020345,hsa-mir-194
D020345,hsa-mir-203
D020345,hsa-mir-21
D020345,hsa-mir-31
D020345,hsa-mir-431
D020345,hsa-mir-451
D004715,hsa-mir-17
D004715,hsa-mir-20a
D004715,hsa-mir-22
D004715,hsa-mir-143
D004715,hsa-mir-145
D004715,hsa-mir-200
D004715,hsa-mir-31
D004715,hsa-let-7a
D004715,hsa-let-7b
D004715,hsa-let-7c
D004715,hsa-let-7d
D004715,hsa-let-7e
D004715,hsa-let-7f
D004715,hsa-let-7g
D004715,hsa-let-7i
D004715,hsa-mir-125b
D004715,hsa-mir-126
D004715,hsa-mir-520a
D004715,hsa-mir-520b
D004715,hsa-mir-520c
D004715,hsa-mir-520d
D004715,hsa-mir-520e
D004715,hsa-mir-520f
D004715,hsa-mir-520g
D004715,hsa-mir-520h
D004715,hsa-let-7
D004715,hsa-mir-200b
D004715,hsa-mir-183
D004715,hsa-mir-199a
D004715,hsa-mir-210
D004715,hsa-mir-27b
D004715,hsa-mir-29c
D004715,hsa-mir-33b
D004715,hsa-mir-10b
D004715,hsa-mir-135a
D004715,hsa-mir-135b
D004715,hsa-mir-15a
D004715,hsa-mir-191
D004715,hsa-mir-195
D004715,hsa-mir-196b
D004715,hsa-mir-200c
D004715,hsa-mir-23a
D004715,hsa-mir-23b
D004715,hsa-mir-503
D004715,hsa-mir-10a
D004715,hsa-mir-141
D004715,hsa-mir-142
D004715,hsa-mir-200a
D004715,hsa-mir-203
D004715,hsa-mir-34c
D004715,hsa-mir-375
D004715,hsa-mir-424
D004715,hsa-mir-429
D004715,hsa-mir-449b
D004715,hsa-mir-504
D004715,hsa-mir-873
D004715,hsa-mir-1
D004715,hsa-mir-125a
D004715,hsa-mir-15b
D004715,hsa-mir-16
D004715,hsa-mir-202
D004715,hsa-mir-21
D004715,hsa-mir-221
D004715,hsa-mir-222
D004715,hsa-mir-451
D004715,hsa-mir-556
D004715,hsa-mir-100
D004715,hsa-mir-150
D004715,hsa-mir-193a
D004715,hsa-mir-194
D004715,hsa-mir-223
D004715,hsa-mir-365a
D004715,hsa-mir-365b
D004715,hsa-mir-485
D004715,hsa-mir-509
D004715,hsa-mir-574
D004715,hsa-mir-7
D004715,hsa-mir-9
D004715,hsa-mir-365
D016889,hsa-mir-203
D016889,hsa-mir-24
D016889,hsa-mir-372
D016889,hsa-mir-103
D016889,hsa-mir-23b
D016889,hsa-let-7
D016889,hsa-mir-125b
D016889,hsa-mir-134
D016889,hsa-mir-143
D016889,hsa-mir-145
D016889,hsa-mir-152
D016889,hsa-mir-205
D016889,hsa-mir-22
D016889,hsa-mir-29c
D016889,hsa-mir-302
D016889,hsa-mir-31
D016889,hsa-mir-9
D016889,hsa-mir-1
D016889,hsa-mir-101
D016889,hsa-mir-106b
D016889,hsa-mir-124
